geoid,geoid20,year,denom_workingage_civ_noninst_pop,laborforce_count,laborforce_pct,denom_labor_force,unemployed_count,unemployed_pct
1400000US06037480400,480400,2021,4971,2942,59.183262,2942,94,3.1951053
1400000US06037480500,480500,2021,4453,3138,70.469345,3138,108,3.4416826
1400000US06037480601,480601,2021,2970,2195,73.905724,2195,211,9.6127567
1400000US06037480602,480602,2021,3497,2620,74.921364,2620,37,1.4122137
1400000US06037480702,480702,2021,3533,2427,68.69516,2427,204,8.4054384
1400000US06037480703,480703,2021,3355,2363,70.43219,2363,143,6.0516291
1400000US06037480704,480704,2021,3468,2529,72.923874,2529,60,2.3724792
1400000US06037480802,480802,2021,2901,1528,52.671494,1528,47,3.0759163
1400000US06037480803,480803,2021,2790,1795,64.336914,1795,103,5.7381616
1400000US06037480804,480804,2021,4291,2699,62.89909,2699,80,2.9640608
1400000US06037480901,480901,2021,4082,2628,64.380203,2628,86,3.2724504
1400000US06037480902,480902,2021,3539,2289,64.679291,2289,127,5.5482745
1400000US06037480903,480903,2021,2440,1505,61.680328,1505,64,4.2524915
1400000US06037481001,481001,2021,4048,2070,51.136364,2070,103,4.9758453
1400000US06037481002,481002,2021,4470,2784,62.281879,2784,208,7.4712644
1400000US06037481101,481101,2021,3448,2112,61.252899,2112,104,4.9242425
1400000US06037481102,481102,2021,3070,1940,63.192181,1940,67,3.4536083
1400000US06037481103,481103,2021,4407,2764,62.718403,2764,129,4.6671491
1400000US06037481201,481201,2021,3387,1933,57.071156,1933,170,8.7946196
1400000US06037481203,481203,2021,5164,3419,66.208366,3419,318,9.3009653
1400000US06037481300,481300,2021,2802,1666,59.457531,1666,89,5.3421369
1400000US06037481401,481401,2021,4723,3070,65.00106,3070,299,9.7394133
1400000US06037481403,481403,2021,2889,1788,61.889927,1788,189,10.57047
1400000US06037481404,481404,2021,3292,1990,60.449574,1990,96,4.8241205
1400000US06037481500,481500,2021,3783,2141,56.595295,2141,71,3.3162074
1400000US06037481603,481603,2021,2566,1668,65.003899,1668,146,8.7529974
1400000US06037481604,481604,2021,3294,2220,67.395264,2220,111,5
1400000US06037481605,481605,2021,2384,1625,68.16275,1625,39,2.4000001
1400000US06037481606,481606,2021,4179,2518,60.253651,2518,182,7.2279587
1400000US06037481711,481711,2021,3978,2121,53.318249,2121,149,7.0249882
1400000US06037481712,481712,2021,4365,2509,57.479954,2509,256,10.203268
1400000US06037481713,481713,2021,2467,1574,63.802189,1574,175,11.118171
1400000US06037481714,481714,2021,2405,1158,48.149689,1158,78,6.7357512
1400000US06037481800,481800,2021,2121,1286,60.631779,1286,43,3.3437014
1400000US06037481901,481901,2021,4779,3141,65.725044,3141,164,5.2212672
1400000US06037481902,481902,2021,2657,1655,62.288296,1655,47,2.839879
1400000US06037482001,482001,2021,2305,1142,49.544468,1142,35,3.0647986
1400000US06037482002,482002,2021,5729,3399,59.329727,3399,284,8.3553982
1400000US06037482101,482101,2021,3770,2279,60.450928,2279,89,3.9052217
1400000US06037482102,482102,2021,2569,1506,58.622032,1506,83,5.5112882
1400000US06037482201,482201,2021,3248,1579,48.614532,1579,89,5.6364789
1400000US06037482202,482202,2021,4438,2559,57.66111,2559,120,4.689332
1400000US06037482301,482301,2021,4644,2943,63.372093,2943,369,12.538226
1400000US06037482303,482303,2021,4221,2418,57.285004,2418,124,5.1282053
1400000US06037482304,482304,2021,2296,1433,62.412891,1433,104,7.2575016
1400000US06037482401,482401,2021,2804,1716,61.198288,1716,120,6.9930072
1400000US06037482403,482403,2021,2787,1451,52.063148,1451,21,1.4472778
1400000US06037482404,482404,2021,2992,1619,54.110962,1619,67,4.1383572
1400000US06037482502,482502,2021,2533,1473,58.15239,1473,75,5.0916495
1400000US06037482503,482503,2021,3176,2055,64.704033,2055,93,4.5255475
1400000US06037482521,482521,2021,4559,2709,59.420925,2709,123,4.540421
1400000US06037482522,482522,2021,3624,2173,59.961369,2173,111,5.1081452
1400000US06037482600,482600,2021,5931,3290,55.471252,3290,106,3.2218845
1400000US06037482701,482701,2021,3465,2193,63.290043,2193,92,4.1951666
1400000US06037482702,482702,2021,2060,1337,64.902916,1337,41,3.0665669
1400000US06037482801,482801,2021,3346,1929,57.650925,1929,148,7.672369
1400000US06037500100,500100,2021,3150,1888,59.936508,1888,29,1.5360169
1400000US06037500202,500202,2021,4158,2090,50.264549,2090,133,6.3636365
1400000US06037500203,500203,2021,3402,2018,59.318047,2018,85,4.212091
1400000US06037500204,500204,2021,1834,1326,72.30098,1326,57,4.2986426
1400000US06037500300,500300,2021,2484,1513,60.909824,1513,44,2.9081295
1400000US06037500402,500402,2021,4053,2390,58.968666,2390,68,2.8451884
1400000US06037500403,500403,2021,2863,1653,57.736641,1653,49,2.9643073
1400000US06037500404,500404,2021,3549,2451,69.061707,2451,127,5.1815586
1400000US06037500500,500500,2021,2515,1459,58.011929,1459,32,2.1932831
1400000US06037500600,500600,2021,4358,2615,60.004589,2615,45,1.7208413
1400000US06037500700,500700,2021,5907,3356,56.81395,3356,146,4.3504171
1400000US06037500800,500800,2021,4075,2702,66.306747,2702,107,3.9600296
1400000US06037500900,500900,2021,4888,2887,59.063011,2887,138,4.7800484
1400000US06037501001,501001,2021,2474,1418,57.316086,1418,26,1.8335685
1400000US06037501002,501002,2021,3970,2471,62.241814,2471,187,7.5677862
1400000US06037501200,501200,2021,3890,2532,65.089973,2532,113,4.4628754
1400000US06037501301,501301,2021,2557,1445,56.511536,1445,61,4.2214532
1400000US06037501302,501302,2021,3471,2143,61.740131,2143,157,7.3261781
1400000US06037501400,501400,2021,2684,1722,64.157974,1722,142,8.2462254
1400000US06037501501,501501,2021,1905,1160,60.892387,1160,40,3.4482758
1400000US06037501503,501503,2021,4374,3043,69.57019,3043,250,8.2155771
1400000US06037501504,501504,2021,2716,1600,58.910164,1600,45,2.8125
1400000US06037501600,501600,2021,5767,3537,61.331715,3537,150,4.2408819
1400000US06037501700,501700,2021,3049,1798,58.970154,1798,52,2.8921022
1400000US06037501802,501802,2021,2546,1623,63.747055,1623,70,4.3130007
1400000US06037501803,501803,2021,3445,2493,72.365746,2493,137,5.4953871
1400000US06037501804,501804,2021,1754,1095,62.428734,1095,49,4.4748859
1400000US06037501900,501900,2021,3563,2011,56.4412,2011,47,2.3371458
1400000US06037502003,502003,2021,2027,1409,69.511597,1409,139,9.8651524
1400000US06037502004,502004,2021,3332,1947,58.433372,1947,100,5.136107
1400000US06037502005,502005,2021,3673,2224,60.549957,2224,52,2.3381295
1400000US06037502100,502100,2021,3929,2158,54.924919,2158,71,3.2900834
1400000US06037502200,502200,2021,5783,3866,66.851112,3866,241,6.2338333
1400000US06037502303,502303,2021,6830,3703,54.21669,3703,163,4.4018364
1400000US06037502401,502401,2021,3915,2692,68.761177,2692,203,7.5408616
1400000US06037502402,502402,2021,3000,1673,55.766666,1673,174,10.400478
1400000US06037502500,502500,2021,3416,1980,57.962528,1980,94,4.7474747
1400000US06037502602,502602,2021,3484,2286,65.614235,2286,184,8.0489941
1400000US06037502603,502603,2021,2763,1745,63.155991,1745,109,6.2464185
1400000US06037502604,502604,2021,3210,2334,72.710281,2334,123,5.2699227
1400000US06037502700,502700,2021,5965,3811,63.889355,3811,177,4.6444502
1400000US06037502801,502801,2021,5361,3323,61.984703,3323,107,3.2199819
1400000US06037502901,502901,2021,4900,3197,65.244896,3197,67,2.0957148
1400000US06037503000,503000,2021,5047,3314,65.662773,3314,321,9.6861801
1400000US06037503103,503103,2021,4218,2711,64.272163,2711,326,12.025083
1400000US06037503104,503104,2021,1931,1306,67.633354,1306,59,4.517611
1400000US06037503105,503105,2021,2546,1634,64.179108,1634,35,2.1419828
1400000US06037503106,503106,2021,3032,2013,66.391823,2013,58,2.8812718
1400000US06037503201,503201,2021,3131,1950,62.280422,1950,62,3.1794872
1400000US06037503202,503202,2021,3703,2387,64.46125,2387,52,2.1784668
1400000US06037503301,503301,2021,2970,2004,67.474747,2004,53,2.6447105
1400000US06037503302,503302,2021,4783,3028,63.307549,3028,112,3.6988111
1400000US06037503401,503401,2021,6056,3958,65.356674,3958,296,7.4785247
1400000US06037503402,503402,2021,3115,2058,66.067413,2058,53,2.575316
1400000US06037503501,503501,2021,5302,3917,73.877785,3917,220,5.6165433
1400000US06037503502,503502,2021,3352,2156,64.319809,2156,75,3.4786642
1400000US06037503601,503601,2021,3441,2211,64.254578,2211,61,2.7589326
1400000US06037503602,503602,2021,3203,2231,69.65345,2231,59,2.6445539
1400000US06037503701,503701,2021,3715,2258,60.780621,2258,117,5.1815767
1400000US06037503702,503702,2021,4308,2732,63.416901,2732,89,3.2576866
1400000US06037503704,503704,2021,4201,2554,60.795048,2554,200,7.8308535
1400000US06037503705,503705,2021,2428,1554,64.003296,1554,89,5.7271557
1400000US06037503801,503801,2021,2963,1794,60.546741,1794,136,7.5808249
1400000US06037503802,503802,2021,4579,3177,69.381958,3177,155,4.8788166
1400000US06037503901,503901,2021,1823,1286,70.54306,1286,86,6.6874027
1400000US06037503902,503902,2021,4325,2761,63.83815,2761,108,3.9116263
1400000US06037504001,504001,2021,4997,2668,53.392036,2668,121,4.5352325
1400000US06037504002,504002,2021,4605,2772,60.195438,2772,96,3.4632034
1400000US06037504101,504101,2021,3697,2241,60.616714,2241,298,13.297635
1400000US06037504200,504200,2021,6113,3405,55.700966,3405,243,7.1365638
1400000US06037530005,530005,2021,3175,1700,53.543308,1700,100,5.8823528
1400000US06037530006,530006,2021,3941,2629,66.708954,2629,236,8.9767971
1400000US06037530007,530007,2021,5435,3310,60.901566,3310,218,6.5861025
1400000US06037530101,530101,2021,4311,2746,63.697517,2746,378,13.765477
1400000US06037530102,530102,2021,4222,2470,58.503078,2470,140,5.668016
1400000US06037530202,530202,2021,3627,2535,69.892471,2535,139,5.4832349
1400000US06037530203,530203,2021,2114,1379,65.231789,1379,112,8.1218271
1400000US06037530204,530204,2021,3202,2345,73.235481,2345,119,5.0746269
1400000US06037530301,530301,2021,1708,987,57.786884,987,35,3.5460992
1400000US06037530302,530302,2021,5244,3167,60.39283,3167,184,5.8099146
1400000US06037530400,530400,2021,2904,1387,47.761707,1387,105,7.5702958
1400000US06037530500,530500,2021,3376,2143,63.477489,2143,191,8.9127388
1400000US06037530603,530603,2021,3652,2366,64.786415,2366,243,10.270498
1400000US06037530700,530700,2021,1688,1208,71.56398,1208,88,7.2847681
1400000US06037530801,530801,2021,4555,2876,63.139408,2876,184,6.3977747
1400000US06037530802,530802,2021,2483,1457,58.679016,1457,98,6.7261496
1400000US06037530901,530901,2021,3050,2023,66.327866,2023,97,4.7948589
1400000US06037530902,530902,2021,2896,1489,51.415745,1489,98,6.5815983
1400000US06037531000,531000,2021,3882,2494,64.245232,2494,209,8.3801126
1400000US06037531101,531101,2021,4060,2561,63.078819,2561,288,11.245607
1400000US06037531102,531102,2021,2327,1408,60.507092,1408,102,7.244318
1400000US06037531201,531201,2021,3380,1865,55.177513,1865,65,3.4852548
1400000US06037531202,531202,2021,3276,1865,56.92918,1865,277,14.852547
1400000US06037531301,531301,2021,4045,2403,59.406673,2403,202,8.4061594
1400000US06037531302,531302,2021,4253,2405,56.548317,2405,59,2.4532225
1400000US06037531502,531502,2021,2415,1467,60.745342,1467,147,10.02045
1400000US06037531503,531503,2021,2193,1361,62.061104,1361,18,1.322557
1400000US06037531504,531504,2021,3124,2225,71.222794,2225,190,8.5393257
1400000US06037531602,531602,2021,3003,1902,63.336662,1902,94,4.9421663
1400000US06037531603,531603,2021,2793,1690,60.508415,1690,146,8.6390533
1400000US06037531604,531604,2021,2498,1495,59.847878,1495,115,7.6923075
1400000US06037531701,531701,2021,4527,2850,62.955601,2850,208,7.2982454
1400000US06037531702,531702,2021,3963,2480,62.578854,2480,99,3.9919355
1400000US06037531800,531800,2021,3717,2556,68.765137,2556,93,3.6384976
1400000US06037531901,531901,2021,4954,3244,65.482437,3244,95,2.9284832
1400000US06037531902,531902,2021,3634,2503,68.877274,2503,216,8.6296444
1400000US06037532001,532001,2021,2404,1420,59.068218,1420,97,6.830986
1400000US06037532002,532002,2021,2655,1891,71.224106,1891,116,6.1343203
1400000US06037532101,532101,2021,5275,3692,69.990524,3692,306,8.2881908
1400000US06037532102,532102,2021,2906,1810,62.284927,1810,42,2.320442
1400000US06037532200,532200,2021,5299,3828,72.240044,3828,216,5.6426334
1400000US06037532302,532302,2021,3890,2101,54.010284,2101,168,7.9961925
1400000US06037532303,532303,2021,3517,1954,55.558716,1954,209,10.696008
1400000US06037532304,532304,2021,3554,1649,46.398426,1649,80,4.8514252
1400000US06037532500,532500,2021,3042,2103,69.132149,2103,222,10.556348
1400000US06037532605,532605,2021,3215,1970,61.275272,1970,195,9.8984776
1400000US06037532606,532606,2021,3091,2082,67.356842,2082,140,6.7243037
1400000US06037532607,532607,2021,4029,2505,62.174236,2505,207,8.2634735
1400000US06037532700,532700,2021,2451,1611,65.728271,1611,148,9.1868401
1400000US06037532800,532800,2021,2990,1730,57.859531,1730,148,8.5549135
1400000US06037532900,532900,2021,4988,3282,65.797913,3282,314,9.567337
1400000US06037533001,533001,2021,3177,1750,55.083412,1750,160,9.1428576
1400000US06037533002,533002,2021,1776,1027,57.826576,1027,112,10.90555
1400000US06037533103,533103,2021,2121,1370,64.592171,1370,63,4.5985403
1400000US06037533104,533104,2021,3471,2359,67.96312,2359,158,6.6977534
1400000US06037533105,533105,2021,2035,1355,66.58477,1355,216,15.940959
1400000US06037533108,533108,2021,3455,2552,73.863968,2552,270,10.579937
1400000US06037533201,533201,2021,2081,1334,64.103798,1334,197,14.767616
1400000US06037533204,533204,2021,3481,2219,63.746052,2219,171,7.7061739
1400000US06037533300,533300,2021,2120,1493,70.42453,1493,45,3.0140657
1400000US06037533401,533401,2021,3907,2534,64.857948,2534,87,3.4333069
1400000US06037533402,533402,2021,2693,1728,64.166359,1728,89,5.1504631
1400000US06037533403,533403,2021,2152,1283,59.618958,1283,61,4.7544818
1400000US06037533501,533501,2021,2362,1584,67.061813,1584,174,10.984848
1400000US06037533504,533504,2021,3048,2084,68.372704,2084,181,8.6852207
1400000US06037533601,533601,2021,3286,2065,62.842361,2065,151,7.3123488
1400000US06037533602,533602,2021,3638,2293,63.029137,2293,63,2.7474923
1400000US06037533603,533603,2021,4637,2635,56.825535,2635,280,10.626186
1400000US06037533701,533701,2021,2246,1480,65.894928,1480,69,4.6621623
1400000US06037533702,533702,2021,2640,1862,70.530304,1862,172,9.2373791
1400000US06037533703,533703,2021,3138,2162,68.897385,2162,191,8.8344126
1400000US06037533803,533803,2021,4386,2554,58.230736,2554,98,3.8371181
1400000US06037533804,533804,2021,2945,1882,63.904922,1882,174,9.2454834
1400000US06037533805,533805,2021,3126,1958,62.635956,1958,33,1.6853932
1400000US06037533806,533806,2021,2890,2014,69.688583,2014,183,9.0863953
1400000US06037533901,533901,2021,3767,2491,66.126892,2491,115,4.6166201
1400000US06037533902,533902,2021,3296,2089,63.379856,2089,133,6.3666825
1400000US06037534001,534001,2021,4101,2566,62.570107,2566,144,5.6118474
1400000US06037534002,534002,2021,3040,1969,64.769737,1969,93,4.7232099
1400000US06037534101,534101,2021,1832,1197,65.338425,1197,102,8.5213032
1400000US06037534102,534102,2021,4308,2594,60.213554,2594,167,6.4379339
1400000US06037534201,534201,2021,3157,1843,58.378208,1843,30,1.6277808
1400000US06037534202,534202,2021,3754,2313,61.614277,2313,253,10.938175
1400000US06037534203,534203,2021,2428,1359,55.971992,1359,32,2.3546727
1400000US06037534301,534301,2021,3041,2050,67.412033,2050,201,9.8048782
1400000US06037534302,534302,2021,2850,1800,63.157894,1800,137,7.6111112
1400000US06037534403,534403,2021,2422,1231,50.825764,1231,80,6.4987817
1400000US06037534404,534404,2021,2554,1754,68.676582,1754,183,10.433295
1400000US06037534405,534405,2021,2777,1813,65.286278,1813,157,8.6596804
1400000US06037534406,534406,2021,3356,2075,61.829559,2075,169,8.144578
1400000US06037534501,534501,2021,3983,2778,69.746422,2778,519,18.682505
1400000US06037534502,534502,2021,3009,2143,71.219673,2143,130,6.0662622
1400000US06037534700,534700,2021,3607,2394,66.370949,2394,166,6.9340014
1400000US06037534802,534802,2021,2101,1416,67.396477,1416,74,5.2259889
1400000US06037534803,534803,2021,3839,2533,65.980721,2533,208,8.211607
1400000US06037534804,534804,2021,3307,2198,66.465073,2198,241,10.964513
1400000US06037534900,534900,2021,4571,3189,69.765915,3189,459,14.393227
1400000US06037535001,535001,2021,2900,1910,65.862068,1910,250,13.089005
1400000US06037535002,535002,2021,2670,1664,62.322098,1664,154,9.2548075
1400000US06037535101,535101,2021,5967,3639,60.98542,3639,430,11.816433
1400000US06037535102,535102,2021,3250,2094,64.430771,2094,197,9.4078321
1400000US06037535200,535200,2021,4567,3016,66.038979,3016,335,11.107427
1400000US06037535300,535300,2021,4910,3127,63.686356,3127,115,3.6776464
1400000US06037535400,535400,2021,2522,1383,54.837429,1383,39,2.8199565
1400000US06037535501,535501,2021,2184,1405,64.331505,1405,129,9.1814947
1400000US06037535502,535502,2021,4428,2998,67.705513,2998,216,7.204803
1400000US06037535503,535503,2021,1939,1409,72.666321,1409,148,10.503903
1400000US06037535603,535603,2021,2673,1659,62.065094,1659,225,13.562387
1400000US06037535604,535604,2021,3286,2244,68.289711,2244,235,10.472371
1400000US06037535605,535605,2021,3592,2336,65.033409,2336,421,18.022261
1400000US06037535606,535606,2021,1466,1009,68.826736,1009,132,13.08226
1400000US06037535607,535607,2021,3299,1900,57.593208,1900,67,3.5263157
1400000US06037535701,535701,2021,4122,2656,64.434738,2656,297,11.182229
1400000US06037535702,535702,2021,4681,2702,57.72271,2702,168,6.2176166
1400000US06037535802,535802,2021,4735,2976,62.851109,2976,169,5.6787634
1400000US06037535803,535803,2021,2830,1912,67.561836,1912,121,6.3284521
1400000US06037535804,535804,2021,4703,3483,74.059113,3483,301,8.6419754
1400000US06037535901,535901,2021,4778,2894,60.569275,2894,166,5.7360053
1400000US06037535902,535902,2021,4902,3104,63.321095,3104,223,7.1842785
1400000US06037536000,536000,2021,2791,1875,67.180222,1875,228,12.16
1400000US06037536102,536102,2021,2638,1634,61.940865,1634,54,3.3047736
1400000US06037536103,536103,2021,4012,2699,67.273178,2699,245,9.0774364
1400000US06037536104,536104,2021,2753,1950,70.831818,1950,158,8.1025639
1400000US06037536201,536201,2021,2591,1890,72.944809,1890,163,8.6243382
1400000US06037536202,536202,2021,3684,2285,62.024971,2285,199,8.708972
1400000US06037540000,540000,2021,5287,3604,68.167206,3604,362,10.044395
1400000US06037540101,540101,2021,5194,3076,59.222179,3076,400,13.003901
1400000US06037540102,540102,2021,4683,3075,65.66304,3075,212,6.894309
1400000US06037540201,540201,2021,1635,973,59.510704,973,126,12.94964
1400000US06037540202,540202,2021,4932,2869,58.171127,2869,231,8.0515862
1400000US06037540203,540203,2021,4325,2670,61.734104,2670,233,8.7265921
1400000US06037540300,540300,2021,3396,2134,62.838634,2134,125,5.8575444
1400000US06037540400,540400,2021,1540,915,59.415585,915,73,7.9781423
1400000US06037540501,540501,2021,5108,2164,42.364918,2164,86,3.974122
1400000US06037540502,540502,2021,4527,2918,64.457695,2918,364,12.474298
1400000US06037540600,540600,2021,3107,1819,58.545219,1819,390,21.440351
1400000US06037540700,540700,2021,2174,1337,61.499538,1337,181,13.537771
1400000US06037540800,540800,2021,3928,2651,67.489815,2651,199,7.5066013
1400000US06037540901,540901,2021,4011,2382,59.386688,2382,147,6.1712847
1400000US06037540902,540902,2021,3503,2281,65.115616,2281,186,8.1543179
1400000US06037541003,541003,2021,3892,2433,62.512848,2433,245,10.069873
1400000US06037541100,541100,2021,2491,1549,62.183861,1549,237,15.300194
1400000US06037541200,541200,2021,4635,2540,54.80043,2540,106,4.1732283
1400000US06037541300,541300,2021,4321,2873,66.489235,2873,235,8.1796036
1400000US06037541401,541401,2021,2595,1348,51.946049,1348,125,9.2729969
1400000US06037541402,541402,2021,2816,1883,66.867897,1883,56,2.9739778
1400000US06037541500,541500,2021,4437,2909,65.562317,2909,149,5.122035
1400000US06037541603,541603,2021,2224,1495,67.221222,1495,90,6.0200667
1400000US06037541604,541604,2021,3334,2129,63.857227,2129,99,4.6500707
1400000US06037541605,541605,2021,4204,2493,59.300667,2493,245,9.8275175
1400000US06037541606,541606,2021,1826,1020,55.859802,1020,88,8.6274509
1400000US06037541700,541700,2021,4807,2999,62.388184,2999,314,10.470157
1400000US06037541801,541801,2021,3500,2064,58.971428,2064,250,12.112403
1400000US06037541802,541802,2021,4275,2575,60.233917,2575,260,10.097087
1400000US06037542000,542000,2021,3824,2511,65.664223,2511,238,9.4782953
1400000US06037542103,542103,2021,2461,1370,55.668427,1370,115,8.3941603
1400000US06037542104,542104,2021,3403,2186,64.237434,2186,60,2.7447393
1400000US06037542105,542105,2021,3910,2556,65.370842,2556,296,11.580595
1400000US06037542106,542106,2021,2110,1115,52.843601,1115,61,5.4708519
1400000US06037542200,542200,2021,5087,3392,66.679771,3392,258,7.606132
1400000US06037542401,542401,2021,3535,2185,61.810467,2185,263,12.036613
1400000US06037542402,542402,2021,3078,2134,69.330734,2134,219,10.262418
1400000US06037542501,542501,2021,3198,1855,58.005005,1855,84,4.5283017
1400000US06037542502,542502,2021,3522,2083,59.142532,2083,100,4.8007679
1400000US06037542601,542601,2021,2553,1492,58.441051,1492,107,7.1715817
1400000US06037542602,542602,2021,4235,2950,69.657616,2950,277,9.3898306
1400000US06037542700,542700,2021,4406,2943,66.79528,2943,168,5.7084608
1400000US06037542800,542800,2021,2398,1245,51.918266,1245,70,5.6224899
1400000US06037542900,542900,2021,2659,1660,62.429485,1660,141,8.4939756
1400000US06037543000,543000,2021,3485,2246,64.447632,2246,297,13.223509
1400000US06037543100,543100,2021,5679,3488,61.419266,3488,229,6.5653667
1400000US06037543201,543201,2021,2542,1561,61.40834,1561,129,8.2639332
1400000US06037543203,543203,2021,3082,1705,55.32122,1705,221,12.961877
1400000US06037543304,543304,2021,5855,3681,62.869343,3681,252,6.8459659
1400000US06037543305,543305,2021,3013,1977,65.615669,1977,87,4.4006071
1400000US06037543306,543306,2021,5655,3673,64.95137,3673,325,8.8483524
1400000US06037543321,543321,2021,4893,2833,57.89904,2833,265,9.3540421
1400000US06037543322,543322,2021,6081,3403,55.961189,3403,256,7.5227742
1400000US06037543400,543400,2021,3065,1832,59.771614,1832,99,5.4039302
1400000US06037543501,543501,2021,5230,3206,61.30019,3206,245,7.6419215
1400000US06037543502,543502,2021,4192,3066,73.139313,3066,215,7.012394
1400000US06037543503,543503,2021,5146,3123,60.687912,3123,134,4.2907462
1400000US06037543601,543601,2021,3889,2273,58.446903,2273,95,4.1794987
1400000US06037543603,543603,2021,3590,1860,51.810585,1860,94,5.0537634
1400000US06037543605,543605,2021,3167,2275,71.834541,2275,113,4.9670329
1400000US06037543606,543606,2021,2766,1654,59.797543,1654,165,9.9758158
1400000US06037543607,543607,2021,4504,2663,59.125221,2663,113,4.2433348
1400000US06037543701,543701,2021,2608,1696,65.030678,1696,126,7.4292455
1400000US06037543703,543703,2021,3230,2050,63.467491,2050,223,10.878049
1400000US06037543704,543704,2021,2581,1835,71.096474,1835,88,4.7956405
1400000US06037543705,543705,2021,2722,1834,67.37693,1834,107,5.8342419
1400000US06037543801,543801,2021,3920,2396,61.122448,2396,96,4.0066776
1400000US06037543803,543803,2021,3249,2127,65.466301,2127,115,5.4066763
1400000US06037543804,543804,2021,3474,1675,48.215313,1675,133,7.9402986
1400000US06037543903,543903,2021,3253,2108,64.80172,2108,169,8.0170774
1400000US06037543905,543905,2021,3648,2431,66.639252,2431,210,8.6384201
1400000US06037544001,544001,2021,3854,2546,66.061234,2546,112,4.3990574
1400000US06037544002,544002,2021,2915,1943,66.655235,1943,167,8.5949564
1400000US06037550101,550101,2021,3276,2057,62.789989,2057,145,7.0491004
1400000US06037550201,550201,2021,2159,1408,65.215378,1408,35,2.4857955
1400000US06037550202,550202,2021,4321,2905,67.229805,2905,205,7.0567985
1400000US06037550301,550301,2021,4211,2731,64.853951,2731,166,6.0783596
1400000US06037550501,550501,2021,2791,2013,72.124687,2013,109,5.414804
1400000US06037550502,550502,2021,3392,2327,68.602592,2327,48,2.0627418
1400000US06037550601,550601,2021,4621,3315,71.737717,3315,223,6.7269983
1400000US06037550602,550602,2021,3267,1985,60.759106,1985,24,1.2090681
1400000US06037550700,550700,2021,5286,3287,62.183125,3287,219,6.6626101
1400000US06037550801,550801,2021,4033,2550,63.228367,2550,67,2.6274509
1400000US06037550802,550802,2021,1680,1088,64.761902,1088,62,5.6985292
1400000US06037550901,550901,2021,3710,2701,72.803238,2701,365,13.513514
1400000US06037550902,550902,2021,4524,3090,68.302391,3090,224,7.2491908
1400000US06037551001,551001,2021,2448,1291,52.736927,1291,40,3.0983734
1400000US06037551002,551002,2021,3558,2035,57.195053,2035,191,9.3857498
1400000US06037551101,551101,2021,3052,1774,58.12582,1774,68,3.8331454
1400000US06037551102,551102,2021,4148,2768,66.730957,2768,84,3.034682
1400000US06037551201,551201,2021,2958,1826,61.7309,1826,156,8.5432644
1400000US06037551203,551203,2021,3116,2507,80.455711,2507,391,15.596331
1400000US06037551204,551204,2021,2764,1525,55.17366,1525,44,2.8852458
1400000US06037551300,551300,2021,4868,3238,66.516022,3238,245,7.5663991
1400000US06037551401,551401,2021,3255,2202,67.649773,2202,265,12.034514
1400000US06037551402,551402,2021,3961,2623,66.22065,2623,180,6.8623714
1400000US06037551501,551501,2021,3950,2463,62.354431,2463,137,5.5623221
1400000US06037551502,551502,2021,3920,2554,65.153061,2554,54,2.1143305
1400000US06037551700,551700,2021,5070,3032,59.802761,3032,152,5.0131927
1400000US06037551801,551801,2021,2607,1982,76.026085,1982,104,5.2472248
1400000US06037551802,551802,2021,3570,2370,66.386551,2370,178,7.5105486
1400000US06037551900,551900,2021,4133,2862,69.24752,2862,116,4.0531096
1400000US06037552001,552001,2021,3094,1840,59.46994,1840,81,4.402174
1400000US06037552002,552002,2021,2732,1885,68.99707,1885,90,4.7745357
1400000US06037552100,552100,2021,4776,2978,62.353436,2978,162,5.4398928
1400000US06037552200,552200,2021,4028,2717,67.452827,2717,121,4.4534411
1400000US06037552301,552301,2021,3462,2034,58.752167,2034,78,3.8348083
1400000US06037552302,552302,2021,3483,2350,67.470573,2350,39,1.6595745
1400000US06037552400,552400,2021,1795,1123,62.562675,1123,41,3.6509349
1400000US06037552601,552601,2021,4272,2767,64.770599,2767,279,10.083122
1400000US06037552602,552602,2021,2960,1781,60.168919,1781,82,4.6041551
1400000US06037552700,552700,2021,5342,3173,59.397228,3173,201,6.3346992
1400000US06037552800,552800,2021,4790,3095,64.613777,3095,281,9.0791597
1400000US06037552900,552900,2021,5387,3175,58.938183,3175,68,2.1417322
1400000US06037553000,553000,2021,4074,2548,62.542953,2548,249,9.7723703
1400000US06037553100,553100,2021,5365,3771,70.28891,3771,585,15.513126
1400000US06037553201,553201,2021,3350,2370,70.746269,2370,161,6.7932491
1400000US06037553202,553202,2021,2620,1802,68.778625,1802,83,4.6059933
1400000US06037553300,553300,2021,2733,1772,64.837173,1772,34,1.9187359
1400000US06037553400,553400,2021,3076,2101,68.302994,2101,49,2.3322227
1400000US06037553502,553502,2021,2888,1907,66.031853,1907,60,3.1463032
1400000US06037553503,553503,2021,2714,1501,55.30582,1501,19,1.2658228
1400000US06037553504,553504,2021,3810,2596,68.136482,2596,156,6.0092449
1400000US06037553601,553601,2021,3696,2211,59.82143,2211,57,2.5780189
1400000US06037553602,553602,2021,3583,2473,69.02037,2473,168,6.7933683
1400000US06037553701,553701,2021,2883,1796,62.296219,1796,102,5.6792874
1400000US06037553702,553702,2021,3474,2101,60.477837,2101,66,3.1413612
1400000US06037553801,553801,2021,3090,2174,70.355988,2174,158,7.2677093
